created_at,date,hours,project,description,rate,consultant
2019-01-10 10:00:00,2019-08-05,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-05,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-08-06,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-06,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-09,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-09,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-06,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-07,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-08,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-08-08,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-08-08,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-08-08,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-08-09,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-08-09,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-08-12,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-08-12,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-08-12,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-08-06,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-07,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-08,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-08-08,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-08-08,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-08-08,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-08-09,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-08-09,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-08-12,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-08-12,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-08-12,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-08-06,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-07,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-08,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-08,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-08,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-08,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-09,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-08-09,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-08-12,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-08-12,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-08-12,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-08-06,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-07,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-08,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-09,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-09,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-12,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-12,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-12,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-08-13,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-13,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-16,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-16,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-13,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-14,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-15,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-08-15,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-08-15,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-08-15,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-08-16,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-08-16,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-08-19,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-08-19,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-08-19,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-08-13,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-14,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-15,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-08-15,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-08-15,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-08-15,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-08-16,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-08-16,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-08-19,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-08-19,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-08-19,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-08-13,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-14,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-15,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-15,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-15,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-15,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-16,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-08-16,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-08-19,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-08-19,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-08-19,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-08-13,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-14,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-15,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-16,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-16,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-19,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-19,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-19,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-08-20,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-20,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-23,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-23,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-20,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-21,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-22,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-08-22,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-08-22,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-08-22,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-08-23,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-08-23,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-08-26,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-08-26,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-08-26,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-08-20,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-21,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-22,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-08-22,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-08-22,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-08-22,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-08-23,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-08-23,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-08-26,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-08-26,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-08-26,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-08-20,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-21,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-22,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-22,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-22,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-22,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-23,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-08-23,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-08-26,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-08-26,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-08-26,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-08-20,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-21,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-22,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-23,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-23,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-26,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-26,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-08-26,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-08-27,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-27,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-30,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-30,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-08-27,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-28,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-08-29,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-08-29,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-08-29,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-08-29,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-08-30,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-08-30,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-09-02,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-09-02,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-09-02,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-08-27,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-28,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-08-29,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-08-29,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-08-29,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-08-29,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-08-30,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-08-30,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-09-02,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-09-02,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-09-02,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-08-27,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-28,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-29,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-29,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-29,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-29,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-08-30,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-08-30,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-09-02,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-09-02,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-09-02,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-08-27,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-28,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-29,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-08-30,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-08-30,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-09-02,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-09-02,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-09-02,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-09-03,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-03,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-05,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-05,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-05,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-05,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-09-06,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-09-06,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-09-03,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
